"==========","========","=====","======","=====","======","=======","=======","======="
"      Date","    Time"," Temp","SpCond","  TDS","   Sal","  Press","  Depth","Battery"
"     y/m/d","hh:mm:ss","    C"," mS/cm","  g/L","   ppt","   psia"," meters","  volts"
"----------","--------","-----","------","-----","------","-------","-------","-------"
2025/12/13,10:05:08,10.55,0.057,0.037,0.03,18.197,2.461,6.7
2025/12/13,10:10:08,10.55,0.057,0.037,0.03,18.174,2.445,6.6
2025/12/13,10:15:08,10.55,0.057,0.037,0.03,18.188,2.455,6.7
2025/12/13,10:20:08,10.55,0.057,0.037,0.03,18.174,2.446,6.7
2025/12/13,10:25:08,10.55,0.057,0.037,0.03,18.174,2.446,6.7
2025/12/13,10:30:08,10.55,0.057,0.037,0.03,18.171,2.443,6.6
2025/12/13,10:35:08,10.55,0.057,0.037,0.03,18.167,2.440,6.7
2025/12/13,10:40:08,10.55,0.057,0.037,0.03,18.168,2.441,6.6
2025/12/13,10:45:08,10.54,0.057,0.037,0.03,18.156,2.432,6.7
2025/12/13,10:50:08,10.54,0.057,0.037,0.03,18.135,2.418,6.7
2025/12/13,10:55:08,10.54,0.057,0.037,0.03,18.152,2.430,6.7
2025/12/13,11:00:08,10.54,0.057,0.037,0.03,18.158,2.434,6.6
2025/12/13,11:05:08,10.53,0.057,0.037,0.03,18.162,2.437,6.7
2025/12/13,11:10:08,10.53,0.057,0.037,0.03,18.158,2.434,6.6
2025/12/13,11:15:08,10.53,0.057,0.037,0.03,18.143,2.424,6.7
2025/12/13,11:20:08,10.53,0.058,0.037,0.03,18.144,2.424,6.6
2025/12/13,11:25:08,10.52,0.058,0.037,0.03,18.145,2.425,6.7
2025/12/13,11:30:08,10.52,0.058,0.037,0.03,18.141,2.422,6.6
2025/12/13,11:35:08,10.52,0.058,0.037,0.03,18.139,2.421,6.7
2025/12/13,11:40:08,10.52,0.058,0.037,0.03,18.139,2.420,6.6
2025/12/13,11:45:08,10.51,0.058,0.037,0.03,18.134,2.417,6.6
2025/12/13,11:50:08,10.51,0.058,0.037,0.03,18.133,2.417,6.6
2025/12/13,11:55:08,10.51,0.058,0.037,0.03,18.133,2.417,6.7
2025/12/13,12:00:08,10.50,0.058,0.037,0.03,18.117,2.405,6.7
2025/12/13,12:05:08,10.50,0.058,0.037,0.03,18.123,2.409,6.7
2025/12/13,12:10:08,10.49,0.058,0.037,0.03,18.107,2.398,6.7
2025/12/13,12:15:08,10.49,0.058,0.037,0.03,18.137,2.419,6.6
2025/12/13,12:20:08,10.48,0.058,0.037,0.03,18.116,2.404,6.7
2025/12/13,12:25:08,10.48,0.058,0.037,0.03,18.131,2.415,6.6
2025/12/13,12:30:08,10.47,0.058,0.037,0.03,18.135,2.418,6.7
2025/12/13,12:35:08,10.47,0.058,0.037,0.03,18.142,2.422,6.6
2025/12/13,12:40:08,10.47,0.058,0.037,0.03,18.137,2.419,6.7
2025/12/13,12:45:08,10.46,0.058,0.037,0.03,18.150,2.428,6.6
2025/12/13,12:50:08,10.46,0.058,0.037,0.03,18.149,2.427,6.7
2025/12/13,12:55:08,10.46,0.058,0.037,0.03,18.156,2.432,6.6
2025/12/13,13:00:08,10.46,0.058,0.037,0.03,18.166,2.440,6.7
2025/12/13,13:05:08,10.45,0.058,0.037,0.03,18.160,2.436,6.7
2025/12/13,13:10:08,10.45,0.058,0.038,0.03,18.178,2.448,6.6
2025/12/13,13:15:08,10.45,0.058,0.038,0.03,18.169,2.442,6.6
2025/12/13,13:20:08,10.45,0.058,0.038,0.03,18.185,2.453,6.7
2025/12/13,13:25:08,10.44,0.058,0.038,0.03,18.189,2.456,6.6
2025/12/13,13:30:08,10.44,0.058,0.038,0.03,18.201,2.464,6.7
2025/12/13,13:35:08,10.44,0.058,0.038,0.03,18.215,2.474,6.7
2025/12/13,13:40:08,10.43,0.058,0.038,0.03,18.228,2.483,6.6
2025/12/13,13:45:08,10.43,0.058,0.038,0.03,18.228,2.483,6.7
2025/12/13,13:50:08,10.42,0.058,0.038,0.03,18.244,2.495,6.7
2025/12/13,13:55:08,10.42,0.058,0.038,0.03,18.263,2.508,6.7
2025/12/13,14:00:08,10.42,0.058,0.038,0.03,18.274,2.516,6.7
2025/12/13,14:05:08,10.41,0.058,0.038,0.03,18.282,2.521,6.7
2025/12/13,14:10:08,10.41,0.058,0.038,0.03,18.314,2.544,6.7
2025/12/13,14:15:08,10.40,0.058,0.038,0.03,18.326,2.552,6.7
2025/12/13,14:20:08,10.40,0.058,0.038,0.03,18.339,2.562,6.6
2025/12/13,14:25:08,10.40,0.058,0.038,0.03,18.375,2.587,6.7
2025/12/13,14:30:08,10.39,0.058,0.038,0.03,18.386,2.595,6.6
2025/12/13,14:35:08,10.39,0.058,0.038,0.03,18.409,2.611,6.6
2025/12/13,14:40:08,10.38,0.058,0.038,0.03,18.427,2.623,6.6
2025/12/13,14:45:08,10.38,0.058,0.038,0.03,18.451,2.640,6.6
2025/12/13,14:50:08,10.38,0.058,0.038,0.03,18.473,2.655,6.7
2025/12/13,14:55:08,10.37,0.058,0.038,0.03,18.489,2.667,6.7
2025/12/13,15:00:08,10.37,0.058,0.038,0.03,18.510,2.682,6.7
2025/12/13,15:05:08,10.36,0.058,0.038,0.03,18.522,2.690,6.6
2025/12/13,15:10:08,10.35,0.058,0.038,0.03,18.534,2.699,6.6
2025/12/13,15:15:08,10.35,0.058,0.038,0.03,18.562,2.718,6.7
2025/12/13,15:20:08,10.34,0.058,0.038,0.03,18.568,2.723,6.7
2025/12/13,15:25:08,10.34,0.058,0.038,0.03,18.588,2.737,6.7
2025/12/13,15:30:08,10.33,0.058,0.038,0.03,18.605,2.749,6.6
2025/12/13,15:35:08,10.33,0.058,0.038,0.03,18.614,2.755,6.7
2025/12/13,15:40:08,10.32,0.058,0.038,0.03,18.645,2.777,6.7
2025/12/13,15:45:08,10.31,0.058,0.038,0.03,18.645,2.777,6.6
2025/12/13,15:50:08,10.31,0.058,0.038,0.03,18.674,2.798,6.7
2025/12/13,15:55:08,10.30,0.058,0.038,0.03,18.690,2.808,6.7
2025/12/13,16:00:08,10.29,0.058,0.038,0.03,18.704,2.819,6.7
2025/12/13,16:05:08,10.28,0.058,0.038,0.03,18.717,2.828,6.6
2025/12/13,16:10:08,10.28,0.058,0.038,0.03,18.731,2.837,6.7
2025/12/13,16:15:08,10.27,0.058,0.038,0.03,18.731,2.837,6.6
2025/12/13,16:20:08,10.27,0.058,0.038,0.03,18.737,2.842,6.6
2025/12/13,16:25:08,10.26,0.058,0.038,0.03,18.741,2.845,6.7
2025/12/13,16:30:08,10.26,0.058,0.038,0.03,18.744,2.846,6.6
2025/12/13,16:35:08,10.25,0.058,0.038,0.03,18.737,2.841,6.7
2025/12/13,16:40:08,10.25,0.058,0.038,0.03,18.746,2.848,6.6
2025/12/13,16:45:08,10.25,0.058,0.038,0.03,18.747,2.849,6.7
2025/12/13,16:50:08,10.24,0.058,0.038,0.03,18.749,2.850,6.6
2025/12/13,16:55:08,10.24,0.058,0.038,0.03,18.739,2.843,6.6
2025/12/13,17:00:08,10.23,0.058,0.038,0.03,18.748,2.849,6.7
2025/12/13,17:05:08,10.23,0.059,0.039,0.03,18.742,2.845,6.6
2025/12/13,17:10:08,10.23,0.059,0.039,0.03,18.743,2.846,6.6
2025/12/13,17:15:08,10.22,0.058,0.038,0.03,18.735,2.840,6.6
2025/12/13,17:20:08,10.22,0.058,0.038,0.03,18.718,2.829,6.6
2025/12/13,17:25:08,10.22,0.058,0.038,0.03,18.726,2.834,6.6
2025/12/13,17:30:08,10.21,0.058,0.038,0.03,18.715,2.826,6.6
2025/12/13,17:35:08,10.21,0.058,0.038,0.03,18.706,2.820,6.6
2025/12/13,17:40:08,10.21,0.058,0.038,0.03,18.700,2.815,6.7
2025/12/13,17:45:08,10.20,0.058,0.038,0.03,18.686,2.806,6.6
2025/12/13,17:50:08,10.20,0.058,0.038,0.03,18.668,2.793,6.7
2025/12/13,17:55:08,10.20,0.058,0.038,0.03,18.659,2.787,6.6
2025/12/13,18:00:08,10.20,0.058,0.038,0.03,18.653,2.782,6.7
2025/12/13,18:05:08,10.20,0.058,0.038,0.03,18.634,2.769,6.6
2025/12/13,18:10:08,10.20,0.058,0.038,0.03,18.614,2.755,6.7
2025/12/13,18:15:08,10.19,0.058,0.038,0.03,18.607,2.750,6.6
2025/12/13,18:20:08,10.20,0.058,0.038,0.03,18.588,2.737,6.6
2025/12/13,18:25:08,10.19,0.058,0.038,0.03,18.557,2.715,6.6
2025/12/13,18:30:08,10.19,0.058,0.038,0.03,18.546,2.707,6.6
2025/12/13,18:35:08,10.19,0.058,0.038,0.03,18.531,2.696,6.6
2025/12/13,18:40:08,10.19,0.058,0.038,0.03,18.513,2.684,6.7
2025/12/13,18:45:08,10.19,0.058,0.038,0.03,18.491,2.668,6.6
2025/12/13,18:50:08,10.19,0.058,0.038,0.03,18.467,2.651,6.6
2025/12/13,18:55:08,10.19,0.058,0.038,0.03,18.450,2.640,6.7
2025/12/13,19:00:08,10.19,0.058,0.038,0.03,18.428,2.624,6.6
2025/12/13,19:05:08,10.19,0.058,0.038,0.03,18.404,2.607,6.6
2025/12/13,19:10:08,10.19,0.058,0.038,0.03,18.384,2.593,6.7
2025/12/13,19:15:08,10.20,0.058,0.038,0.03,18.358,2.575,6.7
2025/12/13,19:20:08,10.19,0.058,0.038,0.03,18.335,2.559,6.7
2025/12/13,19:25:08,10.20,0.058,0.038,0.03,18.314,2.544,6.7
2025/12/13,19:30:08,10.20,0.058,0.038,0.03,18.299,2.534,6.6
2025/12/13,19:35:08,10.20,0.058,0.038,0.03,18.266,2.510,6.6
2025/12/13,19:40:08,10.21,0.058,0.038,0.03,18.248,2.497,6.7
2025/12/13,19:45:08,10.21,0.058,0.038,0.03,18.235,2.488,6.7
2025/12/13,19:50:08,10.22,0.058,0.038,0.03,18.210,2.471,6.7
2025/12/13,19:55:08,10.22,0.058,0.038,0.03,18.189,2.456,6.6
2025/12/13,20:00:08,10.21,0.058,0.038,0.03,18.161,2.436,6.6
2025/12/13,20:05:08,10.21,0.058,0.038,0.03,18.152,2.430,6.6
2025/12/13,20:10:08,10.21,0.058,0.038,0.03,18.137,2.419,6.7
2025/12/13,20:15:08,10.21,0.058,0.038,0.03,18.115,2.403,6.6
2025/12/13,20:20:08,10.21,0.058,0.038,0.03,18.090,2.386,6.6
2025/12/13,20:25:08,10.21,0.058,0.038,0.03,18.086,2.383,6.6
2025/12/13,20:30:08,10.21,0.058,0.038,0.03,18.061,2.365,6.7
2025/12/13,20:35:08,10.21,0.058,0.038,0.03,18.053,2.360,6.7
2025/12/13,20:40:08,10.21,0.058,0.038,0.03,18.037,2.348,6.6
2025/12/13,20:45:08,10.20,0.058,0.038,0.03,18.027,2.342,6.6
2025/12/13,20:50:08,10.20,0.058,0.038,0.03,18.019,2.336,6.6
2025/12/13,20:55:08,10.20,0.058,0.038,0.03,17.998,2.321,6.6
2025/12/13,21:00:08,10.20,0.058,0.038,0.03,17.991,2.317,6.6
2025/12/13,21:05:08,10.20,0.058,0.038,0.03,17.975,2.305,6.6
2025/12/13,21:10:08,10.20,0.058,0.038,0.03,17.969,2.301,6.6
2025/12/13,21:15:08,10.20,0.058,0.038,0.03,17.956,2.292,6.6
2025/12/13,21:20:08,10.20,0.058,0.038,0.03,17.939,2.280,6.7
2025/12/13,21:25:08,10.20,0.058,0.038,0.03,17.931,2.274,6.7
2025/12/13,21:30:08,10.20,0.058,0.038,0.03,17.914,2.262,6.6
2025/12/13,21:35:08,10.20,0.058,0.038,0.03,17.906,2.256,6.6
2025/12/13,21:40:08,10.20,0.058,0.038,0.03,17.896,2.250,6.6
2025/12/13,21:45:08,10.19,0.058,0.038,0.03,17.893,2.247,6.6
2025/12/13,21:50:08,10.19,0.058,0.038,0.03,17.885,2.242,6.7
2025/12/13,21:55:08,10.19,0.058,0.038,0.03,17.870,2.231,6.6
2025/12/13,22:00:08,10.19,0.058,0.038,0.03,17.856,2.221,6.6
2025/12/13,22:05:08,10.19,0.058,0.038,0.03,17.860,2.224,6.6
2025/12/13,22:10:08,10.18,0.058,0.038,0.03,17.854,2.220,6.6
2025/12/13,22:15:08,10.18,0.058,0.038,0.03,17.853,2.219,6.6
2025/12/13,22:20:08,10.18,0.058,0.038,0.03,17.843,2.212,6.7
2025/12/13,22:25:08,10.18,0.058,0.038,0.03,17.834,2.206,6.6
2025/12/13,22:30:08,10.18,0.058,0.038,0.03,17.825,2.199,6.6
2025/12/13,22:35:08,10.18,0.058,0.038,0.03,17.822,2.197,6.6
2025/12/13,22:40:08,10.18,0.058,0.038,0.03,17.822,2.197,6.6
2025/12/13,22:45:08,10.17,0.058,0.038,0.03,17.811,2.190,6.6
2025/12/13,22:50:08,10.17,0.058,0.038,0.03,17.809,2.188,6.7
2025/12/13,22:55:08,10.17,0.058,0.038,0.03,17.806,2.186,6.7
2025/12/13,23:00:08,10.17,0.058,0.038,0.03,17.801,2.182,6.6
2025/12/13,23:05:08,10.17,0.058,0.038,0.03,17.786,2.172,6.7
2025/12/13,23:10:08,10.17,0.058,0.038,0.03,17.785,2.172,6.7
2025/12/13,23:15:08,10.17,0.058,0.038,0.03,17.783,2.170,6.6
2025/12/13,23:20:08,10.16,0.058,0.038,0.03,17.778,2.167,6.7
2025/12/13,23:25:08,10.16,0.058,0.038,0.03,17.770,2.161,6.6
2025/12/13,23:30:08,10.16,0.058,0.038,0.03,17.761,2.154,6.6
2025/12/13,23:35:08,10.15,0.058,0.038,0.03,17.767,2.159,6.6
2025/12/13,23:40:08,10.15,0.058,0.038,0.03,17.762,2.155,6.7
2025/12/13,23:45:08,10.15,0.058,0.038,0.03,17.756,2.151,6.6
2025/12/13,23:50:08,10.14,0.058,0.038,0.03,17.753,2.149,6.6
2025/12/13,23:55:08,10.14,0.058,0.038,0.03,17.755,2.150,6.6
2025/12/14,00:00:08,10.13,0.058,0.038,0.03,17.743,2.142,6.6
2025/12/14,00:05:08,10.13,0.058,0.038,0.03,17.743,2.141,6.6
2025/12/14,00:10:08,10.13,0.058,0.038,0.03,17.751,2.148,6.6
2025/12/14,00:15:08,10.12,0.058,0.038,0.03,17.737,2.138,6.6
2025/12/14,00:20:08,10.12,0.058,0.038,0.03,17.729,2.131,6.6
2025/12/14,00:25:08,10.11,0.058,0.038,0.03,17.725,2.129,6.7
2025/12/14,00:30:08,10.11,0.058,0.038,0.03,17.734,2.135,6.6
2025/12/14,00:35:08,10.11,0.058,0.038,0.03,17.724,2.128,6.6
2025/12/14,00:40:08,10.10,0.058,0.038,0.03,17.731,2.133,6.6
2025/12/14,00:45:08,10.10,0.058,0.038,0.03,17.730,2.132,6.6
2025/12/14,00:50:08,10.09,0.058,0.038,0.03,17.723,2.128,6.6
2025/12/14,00:55:08,10.09,0.058,0.038,0.03,17.701,2.112,6.6
2025/12/14,01:00:08,10.09,0.058,0.038,0.03,17.732,2.134,6.6
2025/12/14,01:05:08,10.08,0.058,0.038,0.03,17.714,2.121,6.6
2025/12/14,01:10:08,10.08,0.058,0.038,0.03,17.724,2.128,6.6
2025/12/14,01:15:08,10.07,0.058,0.038,0.03,17.726,2.130,6.6
2025/12/14,01:20:08,10.07,0.058,0.038,0.03,17.730,2.133,6.6
2025/12/14,01:25:08,10.06,0.058,0.038,0.03,17.725,2.129,6.6
2025/12/14,01:30:08,10.06,0.058,0.038,0.03,17.732,2.134,6.6
2025/12/14,01:35:08,10.06,0.058,0.038,0.03,17.727,2.130,6.6
2025/12/14,01:40:08,10.05,0.058,0.038,0.03,17.725,2.129,6.6
2025/12/14,01:45:08,10.04,0.058,0.038,0.03,17.729,2.131,6.6
2025/12/14,01:50:08,10.04,0.058,0.038,0.03,17.734,2.135,6.6
2025/12/14,01:55:08,10.03,0.058,0.038,0.03,17.734,2.135,6.6
2025/12/14,02:00:08,10.03,0.058,0.038,0.03,17.732,2.134,6.7
2025/12/14,02:05:08,10.02,0.058,0.038,0.03,17.730,2.133,6.7
2025/12/14,02:10:08,10.02,0.059,0.038,0.03,17.738,2.138,6.6
2025/12/14,02:15:08,10.01,0.059,0.038,0.03,17.729,2.132,6.6
2025/12/14,02:20:08,10.01,0.059,0.038,0.03,17.739,2.139,6.6
2025/12/14,02:25:08,10.00,0.059,0.038,0.03,17.747,2.144,6.7
2025/12/14,02:30:08,10.00,0.059,0.038,0.03,17.750,2.147,6.6
2025/12/14,02:35:08,9.99,0.059,0.038,0.03,17.756,2.151,6.6
2025/12/14,02:40:08,9.99,0.059,0.038,0.03,17.760,2.154,6.6
2025/12/14,02:45:08,9.99,0.059,0.038,0.03,17.772,2.163,6.7
2025/12/14,02:50:08,9.98,0.059,0.038,0.03,17.774,2.163,6.7
2025/12/14,02:55:08,9.98,0.059,0.038,0.03,17.774,2.163,6.6
2025/12/14,03:00:08,9.98,0.059,0.038,0.03,17.781,2.169,6.6
2025/12/14,03:05:08,9.98,0.059,0.038,0.03,17.789,2.174,6.6
2025/12/14,03:10:08,9.97,0.059,0.038,0.03,17.790,2.174,6.6
2025/12/14,03:15:08,9.97,0.059,0.038,0.03,17.802,2.183,6.7
2025/12/14,03:20:08,9.97,0.059,0.038,0.03,17.809,2.188,6.7
2025/12/14,03:25:08,9.97,0.059,0.038,0.03,17.811,2.190,6.6
2025/12/14,03:30:08,9.96,0.059,0.038,0.03,17.818,2.195,6.6
2025/12/14,03:35:08,9.96,0.059,0.038,0.03,17.826,2.200,6.6
2025/12/14,03:40:08,9.96,0.059,0.038,0.03,17.837,2.208,6.6
2025/12/14,03:45:08,9.95,0.059,0.038,0.03,17.836,2.207,6.7
2025/12/14,03:50:08,9.95,0.059,0.038,0.03,17.853,2.219,6.6
2025/12/14,03:55:08,9.94,0.059,0.038,0.03,17.862,2.225,6.7
2025/12/14,04:00:08,9.94,0.059,0.038,0.03,17.872,2.233,6.7
2025/12/14,04:05:08,9.93,0.059,0.038,0.03,17.889,2.245,6.6
2025/12/14,04:10:08,9.93,0.059,0.038,0.03,17.896,2.249,6.6
2025/12/14,04:15:08,9.92,0.059,0.038,0.03,17.909,2.258,6.6
2025/12/14,04:20:08,9.92,0.059,0.038,0.03,17.920,2.266,6.6
2025/12/14,04:25:08,9.92,0.059,0.038,0.03,17.919,2.266,6.6
2025/12/14,04:30:08,9.91,0.059,0.038,0.03,17.930,2.273,6.6
2025/12/14,04:35:08,9.91,0.059,0.038,0.03,17.942,2.282,6.6
2025/12/14,04:40:08,9.91,0.059,0.038,0.03,17.946,2.285,6.6
2025/12/14,04:45:08,9.90,0.059,0.038,0.03,17.965,2.298,6.6
2025/12/14,04:50:08,9.90,0.059,0.038,0.03,17.967,2.299,6.6
2025/12/14,04:55:08,9.90,0.059,0.038,0.03,17.973,2.304,6.6
2025/12/14,05:00:08,9.89,0.059,0.038,0.03,17.977,2.306,6.6
2025/12/14,05:05:08,9.89,0.059,0.038,0.03,17.977,2.306,6.6
2025/12/14,05:10:08,9.89,0.059,0.038,0.03,17.986,2.313,6.6
2025/12/14,05:15:08,9.88,0.059,0.038,0.03,17.988,2.314,6.6
2025/12/14,05:20:08,9.88,0.059,0.038,0.03,17.993,2.318,6.6
2025/12/14,05:25:08,9.88,0.061,0.039,0.03,17.995,2.319,6.6
2025/12/14,05:30:08,9.87,0.060,0.039,0.03,18.002,2.324,6.6
2025/12/14,05:35:08,9.87,0.060,0.039,0.03,18.004,2.326,6.7
2025/12/14,05:40:08,9.87,0.060,0.039,0.03,18.013,2.332,6.6
2025/12/14,05:45:08,9.86,0.058,0.038,0.03,18.013,2.331,6.6
2025/12/14,05:50:08,9.86,0.059,0.038,0.03,18.018,2.335,6.6
2025/12/14,05:55:08,9.86,0.060,0.039,0.03,18.028,2.342,6.6
2025/12/14,06:00:08,9.85,0.059,0.038,0.03,18.033,2.346,6.6
2025/12/14,06:05:08,9.85,0.059,0.038,0.03,18.035,2.347,6.6
2025/12/14,06:10:08,9.85,0.059,0.038,0.03,18.034,2.346,6.7
2025/12/14,06:15:08,9.84,0.059,0.038,0.03,18.040,2.351,6.6
2025/12/14,06:20:08,9.84,0.059,0.038,0.03,18.040,2.350,6.6
2025/12/14,06:25:08,9.84,0.059,0.038,0.03,18.044,2.354,6.6
2025/12/14,06:30:08,9.83,0.059,0.038,0.03,18.029,2.343,6.6
2025/12/14,06:35:08,9.83,0.059,0.038,0.03,18.021,2.337,6.7
2025/12/14,06:40:08,9.83,0.059,0.038,0.03,18.009,2.329,6.6
2025/12/14,06:45:08,9.82,0.059,0.038,0.03,18.008,2.328,6.7
2025/12/14,06:50:08,9.82,0.059,0.038,0.03,18.002,2.324,6.6
2025/12/14,06:55:08,9.82,0.059,0.038,0.03,17.979,2.308,6.6
2025/12/14,07:00:08,9.82,0.059,0.038,0.03,17.973,2.304,6.6
2025/12/14,07:05:08,9.82,0.059,0.038,0.03,17.961,2.295,6.7
2025/12/14,07:10:08,9.81,0.059,0.038,0.03,17.946,2.285,6.6
2025/12/14,07:15:08,9.81,0.059,0.038,0.03,17.928,2.272,6.6
2025/12/14,07:20:08,9.81,0.059,0.038,0.03,17.915,2.263,6.6
2025/12/14,07:25:08,9.81,0.059,0.038,0.03,17.902,2.254,6.6
2025/12/14,07:30:08,9.80,0.059,0.038,0.03,17.883,2.240,6.6
2025/12/14,07:35:08,9.80,0.059,0.038,0.03,17.868,2.230,6.7
2025/12/14,07:40:08,9.80,0.059,0.038,0.03,17.858,2.223,6.6
2025/12/14,07:45:08,9.79,0.059,0.038,0.03,17.852,2.218,6.6
2025/12/14,07:50:08,9.79,0.059,0.038,0.03,17.830,2.203,6.6
2025/12/14,07:55:08,9.79,0.059,0.038,0.03,17.821,2.197,6.6
2025/12/14,08:00:08,9.79,0.059,0.038,0.03,17.802,2.183,6.7
2025/12/14,08:05:08,9.78,0.059,0.038,0.03,17.795,2.178,6.6
2025/12/14,08:10:08,9.78,0.059,0.038,0.03,17.787,2.173,6.6
2025/12/14,08:15:08,9.78,0.059,0.038,0.03,17.781,2.169,6.7
2025/12/14,08:20:08,9.78,0.059,0.038,0.03,17.764,2.156,6.6
2025/12/14,08:25:08,9.77,0.059,0.038,0.03,17.754,2.150,6.6
2025/12/14,08:30:08,9.77,0.059,0.038,0.03,17.745,2.143,6.6
2025/12/14,08:35:08,9.77,0.059,0.038,0.03,17.743,2.142,6.6
2025/12/14,08:40:08,9.77,0.059,0.038,0.03,17.727,2.130,6.6
2025/12/14,08:45:08,9.77,0.059,0.038,0.03,17.731,2.134,6.6
2025/12/14,08:50:08,9.76,0.059,0.038,0.03,17.714,2.121,6.6
2025/12/14,08:55:08,9.76,0.059,0.039,0.03,17.702,2.113,6.6
2025/12/14,09:00:08,9.76,0.059,0.038,0.03,17.698,2.110,6.6
2025/12/14,09:05:08,9.76,0.059,0.038,0.03,17.687,2.102,6.6
2025/12/14,09:10:08,9.75,0.059,0.039,0.03,17.679,2.097,6.6
2025/12/14,09:15:08,9.75,0.059,0.039,0.03,17.668,2.089,6.6
2025/12/14,09:20:08,9.75,0.059,0.039,0.03,17.671,2.091,6.6
2025/12/14,09:25:08,9.75,0.059,0.039,0.03,17.649,2.076,6.6
2025/12/14,09:30:08,9.74,0.059,0.039,0.03,17.645,2.073,6.6
2025/12/14,09:35:08,9.74,0.059,0.039,0.03,17.653,2.078,6.6
2025/12/14,09:40:08,9.74,0.059,0.039,0.03,17.634,2.065,6.6
2025/12/14,09:45:08,9.74,0.059,0.039,0.03,17.649,2.075,6.6
2025/12/14,09:50:08,9.73,0.059,0.039,0.03,17.644,2.072,6.6
2025/12/14,09:55:08,9.73,0.059,0.039,0.03,17.637,2.067,6.6
2025/12/14,10:00:08,9.73,0.059,0.039,0.03,17.636,2.066,6.7
2025/12/14,10:05:08,9.73,0.059,0.039,0.03,17.624,2.057,6.6
2025/12/14,10:10:08,9.73,0.059,0.039,0.03,17.616,2.052,6.6
2025/12/14,10:15:08,9.72,0.059,0.039,0.03,17.611,2.049,6.6
2025/12/14,10:20:08,9.72,0.059,0.039,0.03,17.618,2.053,6.6
2025/12/14,10:25:08,9.72,0.059,0.039,0.03,17.609,2.048,6.6
2025/12/14,10:30:08,9.72,0.059,0.039,0.03,17.604,2.044,6.6
2025/12/14,10:35:08,9.72,0.059,0.039,0.03,17.599,2.040,6.6
2025/12/14,10:40:08,9.72,0.059,0.039,0.03,17.595,2.038,6.6
2025/12/14,10:45:08,9.72,0.059,0.039,0.03,17.594,2.037,6.6
2025/12/14,10:50:08,9.72,0.059,0.039,0.03,17.588,2.032,6.6
2025/12/14,10:55:08,9.72,0.059,0.039,0.03,17.586,2.031,6.6
2025/12/14,11:00:08,9.72,0.059,0.039,0.03,17.588,2.033,6.6
2025/12/14,11:05:08,9.72,0.059,0.039,0.03,17.582,2.028,6.6
2025/12/14,11:10:08,9.72,0.059,0.039,0.03,17.584,2.030,6.6
2025/12/14,11:15:08,9.72,0.059,0.039,0.03,17.579,2.026,6.6
2025/12/14,11:20:08,9.72,0.059,0.039,0.03,17.575,2.023,6.6
2025/12/14,11:25:08,9.73,0.059,0.039,0.03,17.570,2.020,6.6
2025/12/14,11:30:08,9.73,0.059,0.039,0.03,17.571,2.021,6.7
2025/12/14,11:35:08,9.73,0.059,0.039,0.03,17.567,2.018,6.6
2025/12/14,11:40:08,9.73,0.059,0.039,0.03,17.559,2.012,6.6
2025/12/14,11:45:08,9.73,0.059,0.039,0.03,17.567,2.018,6.6
2025/12/14,11:50:08,9.73,0.059,0.039,0.03,17.564,2.016,6.6
2025/12/14,11:55:08,9.73,0.059,0.039,0.03,17.575,2.023,6.6
2025/12/14,12:00:08,9.73,0.059,0.039,0.03,17.563,2.015,6.6
2025/12/14,12:05:08,9.73,0.059,0.039,0.03,17.561,2.013,6.6
2025/12/14,12:10:08,9.73,0.059,0.039,0.03,17.564,2.016,6.6
2025/12/14,12:15:08,9.73,0.059,0.039,0.03,17.571,2.021,6.6
2025/12/14,12:20:08,9.73,0.059,0.039,0.03,17.577,2.025,6.6
2025/12/14,12:25:08,9.73,0.059,0.039,0.03,17.571,2.021,6.6
2025/12/14,12:30:08,9.73,0.059,0.039,0.03,17.572,2.022,6.6
2025/12/14,12:35:08,9.73,0.059,0.039,0.03,17.570,2.020,6.7
2025/12/14,12:40:08,9.73,0.059,0.039,0.03,17.565,2.016,6.6
2025/12/14,12:45:08,9.73,0.059,0.039,0.03,17.569,2.020,6.6
2025/12/14,12:50:08,9.73,0.059,0.039,0.03,17.581,2.028,6.6
2025/12/14,12:55:08,9.73,0.059,0.039,0.03,17.581,2.027,6.6
2025/12/14,13:00:08,9.73,0.059,0.039,0.03,17.581,2.027,6.6
2025/12/14,13:05:08,9.73,0.059,0.039,0.03,17.594,2.036,6.6
2025/12/14,13:10:08,9.73,0.059,0.039,0.03,17.604,2.043,6.6
2025/12/14,13:15:08,9.73,0.059,0.039,0.03,17.610,2.048,6.6
2025/12/14,13:20:08,9.73,0.060,0.039,0.03,17.606,2.045,6.6
2025/12/14,13:25:08,9.73,0.060,0.039,0.03,17.618,2.054,6.6
2025/12/14,13:30:08,9.73,0.059,0.039,0.03,17.636,2.067,6.6
2025/12/14,13:35:08,9.73,0.059,0.039,0.03,17.650,2.076,6.6
2025/12/14,13:40:08,9.73,0.060,0.039,0.03,17.661,2.084,6.6
2025/12/14,13:45:08,9.72,0.059,0.039,0.03,17.676,2.095,6.6
2025/12/14,13:50:08,9.72,0.060,0.039,0.03,17.691,2.105,6.6
2025/12/14,13:55:08,9.72,0.060,0.039,0.03,17.709,2.118,6.6
2025/12/14,14:00:08,9.72,0.060,0.039,0.03,17.736,2.137,6.6
2025/12/14,14:05:08,9.72,0.060,0.039,0.03,17.754,2.149,6.6
