"==========","========","=====","======","======","=======","=======","======="
"      Date","    Time"," Temp","SpCond","   Sal","  Press","  Depth","Battery"
"     y/m/d","hh:mm:ss","    C"," mS/cm","   ppt","   psia"," meters","  volts"
"----------","--------","-----","------","------","-------","-------","-------"
2025/11/27,17:25:08,8.31,0.105,0.05,18.448,2.628,6.6
2025/11/27,17:30:08,8.29,0.104,0.05,18.409,2.601,6.6
2025/11/27,17:35:08,8.31,0.103,0.05,18.373,2.575,6.6
2025/11/27,17:40:08,8.32,0.103,0.05,18.340,2.552,6.6
2025/11/27,17:45:08,8.36,0.102,0.05,18.307,2.529,6.6
2025/11/27,17:50:08,8.35,0.102,0.05,18.277,2.508,6.6
2025/11/27,17:55:08,8.36,0.101,0.05,18.247,2.486,6.6
2025/11/27,18:00:08,8.36,0.100,0.05,18.217,2.465,6.6
2025/11/27,18:05:08,8.36,0.099,0.05,18.186,2.443,6.6
2025/11/27,18:10:08,8.37,0.099,0.05,18.154,2.421,6.6
2025/11/27,18:15:08,8.42,0.098,0.05,18.118,2.395,6.6
2025/11/27,18:20:08,8.42,0.097,0.05,18.083,2.371,6.6
2025/11/27,18:25:08,8.43,0.096,0.04,18.048,2.346,6.6
2025/11/27,18:30:08,8.42,0.096,0.04,18.011,2.320,6.6
2025/11/27,18:35:08,8.43,0.095,0.04,17.977,2.296,6.6
2025/11/27,18:40:08,8.44,0.094,0.04,17.946,2.275,6.6
2025/11/27,18:45:08,8.47,0.093,0.04,17.915,2.253,6.6
2025/11/27,18:50:08,8.47,0.093,0.04,17.882,2.230,6.6
2025/11/27,18:55:08,8.47,0.092,0.04,17.856,2.211,6.6
2025/11/27,19:00:08,8.47,0.091,0.04,17.829,2.192,6.6
2025/11/27,19:05:08,8.48,0.091,0.04,17.806,2.176,6.6
2025/11/27,19:10:08,8.49,0.091,0.04,17.786,2.162,6.6
2025/11/27,19:15:08,8.49,0.091,0.04,17.769,2.150,6.6
2025/11/27,19:20:08,8.51,0.089,0.04,17.753,2.139,6.6
2025/11/27,19:25:08,8.51,0.089,0.04,17.736,2.127,6.6
2025/11/27,19:30:08,8.52,0.089,0.04,17.727,2.120,6.6
2025/11/27,19:35:08,8.54,0.088,0.04,17.714,2.111,6.6
2025/11/27,19:40:08,8.56,0.088,0.04,17.703,2.103,6.6
2025/11/27,19:45:08,8.57,0.088,0.04,17.697,2.099,6.6
2025/11/27,19:50:08,8.56,0.088,0.04,17.693,2.096,6.6
2025/11/27,19:55:08,8.57,0.088,0.04,17.690,2.095,6.6
2025/11/27,20:00:08,8.58,0.087,0.04,17.690,2.095,6.6
2025/11/27,20:05:08,8.59,0.087,0.04,17.688,2.093,6.6
2025/11/27,20:10:08,8.60,0.088,0.04,17.689,2.094,6.6
2025/11/27,20:15:08,8.62,0.088,0.04,17.693,2.096,6.6
2025/11/27,20:20:08,8.63,0.088,0.04,17.701,2.102,6.6
2025/11/27,20:25:08,8.63,0.088,0.04,17.711,2.109,6.6
2025/11/27,20:30:08,8.63,0.088,0.04,17.729,2.122,6.6
2025/11/27,20:35:08,8.64,0.088,0.04,17.743,2.131,6.6
2025/11/27,20:40:08,8.68,0.088,0.04,17.762,2.145,6.6
2025/11/27,20:45:08,8.66,0.088,0.04,17.783,2.160,6.6
2025/11/27,20:50:08,8.65,0.088,0.04,17.801,2.173,6.6
2025/11/27,20:55:08,8.65,0.088,0.04,17.820,2.186,6.6
2025/11/27,21:00:08,8.64,0.088,0.04,17.836,2.198,6.6
2025/11/27,21:05:08,8.65,0.088,0.04,17.854,2.210,6.6
2025/11/27,21:10:08,8.65,0.088,0.04,17.872,2.223,6.6
2025/11/27,21:15:08,8.66,0.089,0.04,17.889,2.234,6.6
2025/11/27,21:20:08,8.66,0.089,0.04,17.910,2.249,6.6
2025/11/27,21:25:08,8.64,0.089,0.04,17.931,2.264,6.6
2025/11/27,21:30:08,8.61,0.089,0.04,17.953,2.279,6.6
2025/11/27,21:35:08,8.62,0.089,0.04,17.978,2.297,6.6
2025/11/27,21:40:08,8.62,0.089,0.04,18.005,2.316,6.6
2025/11/27,21:45:08,8.62,0.089,0.04,18.033,2.336,6.6
2025/11/27,21:50:08,8.60,0.089,0.04,18.065,2.358,6.6
2025/11/27,21:55:08,8.60,0.090,0.04,18.099,2.382,6.6
2025/11/27,22:00:08,8.60,0.091,0.04,18.139,2.410,6.6
2025/11/27,22:05:08,8.62,0.095,0.04,18.183,2.441,6.6
2025/11/27,22:10:08,8.60,0.099,0.05,18.227,2.472,6.6
2025/11/27,22:15:08,8.58,0.105,0.05,18.277,2.507,6.6
2025/11/27,22:20:08,8.56,0.107,0.05,18.325,2.541,6.6
2025/11/27,22:25:08,8.56,0.108,0.05,18.375,2.576,6.6
2025/11/27,22:30:08,8.56,0.156,0.07,18.423,2.610,6.6
2025/11/27,22:35:08,8.55,0.230,0.11,18.474,2.646,6.6
2025/11/27,22:40:08,8.55,0.228,0.11,18.525,2.682,6.6
2025/11/27,22:45:08,8.55,0.237,0.11,18.577,2.719,6.6
2025/11/27,22:50:08,8.53,0.314,0.15,18.627,2.754,6.6
2025/11/27,22:55:08,8.55,0.328,0.16,18.679,2.790,6.6
2025/11/27,23:00:08,8.52,0.484,0.23,18.729,2.826,6.6
2025/11/27,23:05:08,8.51,0.878,0.43,18.779,2.860,6.6
2025/11/27,23:10:08,8.50,1.592,0.81,18.826,2.892,6.6
2025/11/27,23:15:08,8.50,2.353,1.21,18.872,2.924,6.6
2025/11/27,23:20:08,8.52,2.830,1.47,18.916,2.954,6.6
2025/11/27,23:25:08,8.53,3.374,1.78,18.958,2.983,6.6
2025/11/27,23:30:08,8.55,3.955,2.10,18.997,3.009,6.6
2025/11/27,23:35:08,8.53,3.917,2.08,19.032,3.034,6.6
2025/11/27,23:40:08,8.56,4.609,2.47,19.067,3.058,6.6
2025/11/27,23:45:08,8.60,5.450,2.95,19.103,3.082,6.6
2025/11/27,23:50:08,8.65,6.324,3.46,19.137,3.104,6.6
2025/11/27,23:55:08,8.69,7.071,3.89,19.169,3.126,6.6
2025/11/28,00:00:08,8.70,7.341,4.05,19.200,3.148,6.6
2025/11/28,00:05:08,8.69,7.313,4.04,19.229,3.168,6.6
2025/11/28,00:10:08,8.73,7.698,4.26,19.255,3.186,6.6
2025/11/28,00:15:08,8.73,8.003,4.44,19.280,3.203,6.6
2025/11/28,00:20:08,8.70,7.641,4.23,19.304,3.220,6.6
2025/11/28,00:25:08,8.80,8.937,5.00,19.329,3.235,6.6
2025/11/28,00:30:08,8.82,9.299,5.22,19.355,3.253,6.6
2025/11/28,00:35:08,8.84,9.589,5.39,19.380,3.271,6.6
2025/11/28,00:40:08,8.87,10.01,5.65,19.405,3.287,6.6
2025/11/28,00:45:08,8.90,10.72,6.08,19.431,3.304,6.6
2025/11/28,00:50:08,8.92,11.05,6.28,19.455,3.320,6.6
2025/11/28,00:55:08,8.94,11.38,6.48,19.476,3.335,6.6
2025/11/28,01:00:08,8.95,11.61,6.62,19.498,3.350,6.6
2025/11/28,01:05:08,8.94,11.33,6.45,19.516,3.363,6.6
2025/11/28,01:10:08,8.95,11.40,6.49,19.530,3.372,6.6
2025/11/28,01:15:08,8.98,11.85,6.77,19.541,3.380,6.6
2025/11/28,01:20:08,9.00,12.08,6.91,19.551,3.386,6.6
2025/11/28,01:25:08,8.99,12.13,6.94,19.556,3.390,6.6
2025/11/28,01:30:08,8.99,12.04,6.89,19.561,3.393,6.6
2025/11/28,01:35:08,9.00,12.07,6.91,19.563,3.395,6.6
2025/11/28,01:40:08,9.00,12.17,6.96,19.566,3.396,6.6
2025/11/28,01:45:08,9.03,12.53,7.19,19.567,3.397,6.6
2025/11/28,01:50:08,9.03,12.53,7.19,19.564,3.394,6.6
2025/11/28,01:55:08,9.03,12.54,7.19,19.558,3.390,6.6
2025/11/28,02:00:08,9.02,12.57,7.22,19.547,3.383,6.6
2025/11/28,02:05:08,9.02,12.53,7.19,19.540,3.378,6.6
2025/11/28,02:10:08,9.03,12.53,7.19,19.527,3.369,6.6
2025/11/28,02:15:08,9.02,12.44,7.13,19.516,3.361,6.6
2025/11/28,02:20:08,9.02,12.46,7.15,19.502,3.352,6.6
2025/11/28,02:25:08,9.06,12.50,7.17,19.488,3.341,6.6
2025/11/28,02:30:08,9.03,12.51,7.18,19.471,3.329,6.6
2025/11/28,02:35:08,9.03,12.53,7.19,19.455,3.318,6.6
2025/11/28,02:40:08,9.05,12.57,7.21,19.438,3.306,6.6
2025/11/28,02:45:08,9.04,12.57,7.21,19.423,3.296,6.6
2025/11/28,02:50:08,9.05,12.68,7.29,19.407,3.284,6.6
2025/11/28,02:55:08,9.04,12.70,7.29,19.388,3.271,6.6
2025/11/28,03:00:08,9.03,12.61,7.24,19.367,3.256,6.6
2025/11/28,03:05:08,9.04,12.54,7.20,19.344,3.240,6.6
2025/11/28,03:10:08,9.03,12.55,7.20,19.317,3.221,6.6
2025/11/28,03:15:08,9.00,12.29,7.04,19.288,3.202,6.6
2025/11/28,03:20:08,9.02,12.48,7.16,19.257,3.180,6.6
2025/11/28,03:25:08,9.00,12.22,7.00,19.221,3.155,6.6
2025/11/28,03:30:08,9.01,11.96,6.84,19.183,3.128,6.6
2025/11/28,03:35:08,8.98,11.26,6.41,19.139,3.099,6.6
2025/11/28,03:40:08,8.92,9.514,5.35,19.094,3.070,6.6
2025/11/28,03:45:08,8.92,9.983,5.63,19.050,3.039,6.6
2025/11/28,03:50:08,8.91,8.256,4.60,19.004,3.009,6.6
2025/11/28,03:55:08,8.93,7.297,4.03,18.958,2.978,6.6
2025/11/28,04:00:08,8.89,7.287,4.02,18.913,2.946,6.6
2025/11/28,04:05:08,8.88,6.182,3.37,18.867,2.915,6.6
2025/11/28,04:10:08,8.91,6.158,3.36,18.823,2.884,6.6
2025/11/28,04:15:08,8.88,5.779,3.14,18.778,2.853,6.6
2025/11/28,04:20:08,8.87,4.571,2.45,18.737,2.826,6.6
2025/11/28,04:25:08,8.89,4.679,2.51,18.692,2.795,6.6
2025/11/28,04:30:08,8.86,3.757,1.99,18.649,2.765,6.6
2025/11/28,04:35:08,8.88,3.834,2.03,18.605,2.734,6.6
2025/11/28,04:40:08,8.90,3.522,1.86,18.559,2.702,6.6
2025/11/28,04:45:08,8.90,3.161,1.66,18.513,2.670,6.6
2025/11/28,04:50:08,8.89,2.728,1.42,18.468,2.639,6.6
2025/11/28,04:55:08,8.92,2.617,1.36,18.422,2.607,6.6
2025/11/28,05:00:08,8.91,2.505,1.30,18.377,2.575,6.6
2025/11/28,05:05:08,8.93,1.957,1.00,18.332,2.544,6.6
2025/11/28,05:10:08,8.95,1.661,0.84,18.288,2.513,6.6
2025/11/28,05:15:08,8.96,1.230,0.62,18.240,2.480,6.6
2025/11/28,05:20:08,8.98,1.238,0.62,18.199,2.452,6.6
2025/11/28,05:25:08,8.96,1.033,0.51,18.149,2.417,6.6
2025/11/28,05:30:08,8.99,0.904,0.45,18.102,2.383,6.6
2025/11/28,05:35:08,9.01,0.805,0.40,18.056,2.351,6.6
2025/11/28,05:40:08,9.03,0.498,0.24,18.005,2.316,6.6
2025/11/28,05:45:08,9.04,0.415,0.20,17.963,2.286,6.6
2025/11/28,05:50:08,9.03,0.211,0.10,17.917,2.254,6.6
2025/11/28,05:55:08,9.05,0.142,0.07,17.871,2.221,6.6
2025/11/28,06:00:08,9.05,0.139,0.07,17.821,2.187,6.6
2025/11/28,06:05:08,9.05,0.129,0.06,17.769,2.150,6.6
2025/11/28,06:10:08,9.07,0.125,0.06,17.717,2.113,6.6
2025/11/28,06:15:08,9.10,0.120,0.06,17.667,2.078,6.6
2025/11/28,06:20:08,9.09,0.118,0.06,17.615,2.042,6.6
2025/11/28,06:25:08,9.10,0.117,0.06,17.559,2.002,6.6
2025/11/28,06:30:08,9.12,0.113,0.05,17.512,1.969,6.6
2025/11/28,06:35:08,9.12,0.108,0.05,17.457,1.930,6.6
2025/11/28,06:40:08,9.13,0.101,0.05,17.403,1.893,6.6
2025/11/28,06:45:08,9.14,0.100,0.05,17.347,1.853,6.6
2025/11/28,06:50:08,9.16,0.101,0.05,17.298,1.819,6.6
2025/11/28,06:55:08,9.19,0.100,0.05,17.244,1.780,6.6
2025/11/28,07:00:08,9.19,0.098,0.05,17.186,1.740,6.6
2025/11/28,07:05:08,9.21,0.098,0.05,17.138,1.706,6.6
2025/11/28,07:10:08,9.23,0.096,0.04,17.087,1.670,6.6
2025/11/28,07:15:08,9.24,0.095,0.04,17.041,1.637,6.6
2025/11/28,07:20:08,9.25,0.093,0.04,16.990,1.602,6.6
2025/11/28,07:25:08,9.28,0.093,0.04,16.947,1.571,6.6
2025/11/28,07:30:08,9.29,0.092,0.04,16.901,1.539,6.6
2025/11/28,07:35:08,9.30,0.092,0.04,16.857,1.508,6.6
2025/11/28,07:40:08,9.31,0.092,0.04,16.818,1.480,6.6
2025/11/28,07:45:08,9.34,0.092,0.04,16.777,1.452,6.6
2025/11/28,07:50:08,9.34,0.092,0.04,16.738,1.424,6.6
2025/11/28,07:55:08,9.35,0.090,0.04,16.695,1.394,6.6
2025/11/28,08:00:08,9.37,0.091,0.04,16.664,1.372,6.6
2025/11/28,08:05:08,9.37,0.090,0.04,16.630,1.348,6.6
2025/11/28,08:10:08,9.40,0.091,0.04,16.592,1.321,6.6
2025/11/28,08:15:08,9.39,0.090,0.04,16.559,1.298,6.6
2025/11/28,08:20:08,9.40,0.089,0.04,16.527,1.276,6.6
2025/11/28,08:25:08,9.42,0.089,0.04,16.505,1.260,6.6
2025/11/28,08:30:08,9.43,0.089,0.04,16.483,1.245,6.6
2025/11/28,08:35:08,9.44,0.089,0.04,16.472,1.237,6.6
2025/11/28,08:40:08,9.44,0.090,0.04,16.467,1.234,6.6
2025/11/28,08:45:08,9.45,0.090,0.04,16.466,1.233,6.6
2025/11/28,08:50:08,9.47,0.089,0.04,16.476,1.240,6.6
2025/11/28,08:55:08,9.46,0.088,0.04,16.495,1.253,6.6
2025/11/28,09:00:08,9.47,0.089,0.04,16.522,1.272,6.6
2025/11/28,09:05:08,9.49,0.089,0.04,16.559,1.298,6.6
2025/11/28,09:10:08,9.48,0.089,0.04,16.599,1.326,6.6
2025/11/28,09:15:08,9.52,0.089,0.04,16.642,1.356,6.6
2025/11/28,09:20:08,9.50,0.087,0.04,16.688,1.389,6.6
2025/11/28,09:25:08,9.51,0.089,0.04,16.734,1.421,6.6
2025/11/28,09:30:08,9.53,0.090,0.04,16.777,1.451,6.6
2025/11/28,09:35:08,9.53,0.090,0.04,16.818,1.481,6.6
2025/11/28,09:40:08,9.53,0.088,0.04,16.851,1.503,6.6
2025/11/28,09:45:08,9.55,0.089,0.04,16.884,1.527,6.6
2025/11/28,09:50:08,9.55,0.088,0.04,16.919,1.552,6.6
2025/11/28,09:55:08,9.57,0.089,0.04,16.951,1.574,6.6
2025/11/28,10:00:08,9.56,0.088,0.04,16.981,1.595,6.6
2025/11/28,10:05:08,9.55,0.088,0.04,17.013,1.618,6.6
2025/11/28,10:10:08,9.56,0.088,0.04,17.049,1.643,6.6
2025/11/28,10:15:08,9.56,0.087,0.04,17.082,1.666,6.6
2025/11/28,10:20:08,9.56,0.087,0.04,17.118,1.691,6.6
2025/11/28,10:25:08,9.55,0.086,0.04,17.157,1.719,6.6
2025/11/28,10:30:08,9.57,0.086,0.04,17.198,1.748,6.6
2025/11/28,10:35:08,9.58,0.085,0.04,17.240,1.778,6.6
2025/11/28,10:40:08,9.56,0.084,0.04,17.283,1.808,6.6
2025/11/28,10:45:08,9.58,0.084,0.04,17.325,1.837,6.6
2025/11/28,10:50:08,9.58,0.083,0.04,17.368,1.867,6.6
2025/11/28,10:55:08,9.58,0.083,0.04,17.410,1.897,6.6
2025/11/28,11:00:08,9.57,0.083,0.04,17.454,1.928,6.6
2025/11/28,11:05:08,9.58,0.082,0.04,17.497,1.959,6.6
2025/11/28,11:10:08,9.59,0.082,0.04,17.544,1.992,6.6
2025/11/28,11:15:08,9.58,0.082,0.04,17.592,2.025,6.6
2025/11/28,11:20:08,9.59,0.081,0.04,17.639,2.059,6.6
2025/11/28,11:25:08,9.59,0.081,0.04,17.689,2.094,6.6
2025/11/28,11:30:08,9.59,0.081,0.04,17.743,2.132,6.6
2025/11/28,11:35:08,9.60,0.081,0.04,17.801,2.172,6.6
2025/11/28,11:40:08,9.60,0.081,0.04,17.856,2.211,6.6
2025/11/28,11:45:08,9.60,0.080,0.04,17.919,2.256,6.6
2025/11/28,11:50:08,9.60,0.080,0.04,17.983,2.301,6.6
2025/11/28,11:55:08,9.61,0.080,0.04,18.050,2.348,6.6
2025/11/28,12:00:08,9.61,0.080,0.04,18.115,2.393,6.6
2025/11/28,12:05:08,9.61,0.080,0.04,18.179,2.438,6.6
2025/11/28,12:10:08,9.62,0.080,0.04,18.241,2.482,6.6
2025/11/28,12:15:08,9.62,0.080,0.04,18.302,2.526,6.6
2025/11/28,12:20:08,9.63,0.080,0.04,18.366,2.570,6.6
2025/11/28,12:25:08,9.63,0.079,0.04,18.424,2.611,6.6
2025/11/28,12:30:08,9.63,0.079,0.04,18.480,2.651,6.6
2025/11/28,12:35:08,9.63,0.079,0.04,18.537,2.691,6.6
2025/11/28,12:40:08,9.63,0.079,0.04,18.596,2.732,6.6
2025/11/28,12:45:08,9.64,0.079,0.04,18.651,2.771,6.6
2025/11/28,12:50:08,9.64,0.079,0.04,18.703,2.807,6.6
2025/11/28,12:55:08,9.64,0.078,0.04,18.754,2.843,6.6
2025/11/28,13:00:08,9.64,0.078,0.04,18.804,2.878,6.6
2025/11/28,13:05:08,9.64,0.078,0.04,18.851,2.912,6.6
2025/11/28,13:10:08,9.64,0.077,0.04,18.897,2.945,6.6
2025/11/28,13:15:08,9.65,0.077,0.04,18.943,2.977,6.6
2025/11/28,13:20:08,9.65,0.077,0.04,18.989,3.009,6.6
2025/11/28,13:25:08,9.65,0.077,0.04,19.036,3.042,6.6
2025/11/28,13:30:08,9.66,0.077,0.04,19.082,3.074,6.6
2025/11/28,13:35:08,9.66,0.076,0.04,19.127,3.106,6.6
2025/11/28,13:40:08,9.66,0.076,0.04,19.170,3.136,6.6
2025/11/28,13:45:08,9.66,0.076,0.04,19.210,3.165,6.6
2025/11/28,13:50:08,9.66,0.076,0.04,19.250,3.193,6.6
2025/11/28,13:55:08,9.67,0.075,0.03,19.286,3.218,6.6
2025/11/28,14:00:08,9.67,0.075,0.03,19.319,3.241,6.6
2025/11/28,14:05:08,9.67,0.075,0.03,19.351,3.264,6.6
2025/11/28,14:10:08,9.67,0.075,0.03,19.386,3.288,6.6
2025/11/28,14:15:08,9.68,0.074,0.03,19.417,3.310,6.6
2025/11/28,14:20:08,9.68,0.074,0.03,19.445,3.330,6.6
2025/11/28,14:25:08,9.68,0.074,0.03,19.469,3.347,6.6
2025/11/28,14:30:08,9.68,0.073,0.03,19.486,3.359,6.6
2025/11/28,14:35:08,9.69,0.073,0.03,19.502,3.370,6.6
2025/11/28,14:40:08,9.69,0.072,0.03,19.520,3.383,6.6
2025/11/28,14:45:08,9.69,0.072,0.03,19.534,3.393,6.6
2025/11/28,14:50:08,9.69,0.072,0.03,19.549,3.403,6.6
2025/11/28,14:55:08,9.69,0.072,0.03,19.558,3.409,6.6
2025/11/28,15:00:08,9.70,0.071,0.03,19.561,3.411,6.6
2025/11/28,15:05:08,9.70,0.071,0.03,19.562,3.412,6.6
2025/11/28,15:10:08,9.70,0.071,0.03,19.563,3.413,6.6
2025/11/28,15:15:08,9.70,0.070,0.03,19.560,3.411,6.6
2025/11/28,15:20:08,9.70,0.070,0.03,19.554,3.407,6.6
2025/11/28,15:25:08,9.71,0.069,0.03,19.545,3.401,6.6
2025/11/28,15:30:08,9.70,0.070,0.03,19.537,3.395,6.6
2025/11/28,15:35:08,9.70,0.069,0.03,19.526,3.387,6.6
2025/11/28,15:40:08,9.71,0.068,0.03,19.510,3.376,6.6
2025/11/28,15:45:08,9.70,0.069,0.03,19.493,3.364,6.6
2025/11/28,15:50:08,9.70,0.068,0.03,19.480,3.355,6.6
2025/11/28,15:55:08,9.70,0.067,0.03,19.461,3.341,6.6
2025/11/28,16:00:08,9.70,0.067,0.03,19.446,3.331,6.6
2025/11/28,16:05:08,9.70,0.067,0.03,19.428,3.318,6.6
2025/11/28,16:10:08,9.69,0.066,0.03,19.412,3.307,6.6
2025/11/28,16:15:08,9.69,0.066,0.03,19.397,3.297,6.6
2025/11/28,16:20:08,9.69,0.065,0.03,19.379,3.284,6.6
2025/11/28,16:25:08,9.68,0.065,0.03,19.361,3.271,6.6
2025/11/28,16:30:08,9.68,0.065,0.03,19.341,3.257,6.6
2025/11/28,16:35:08,9.68,0.064,0.03,19.317,3.240,6.6
2025/11/28,16:40:08,9.67,0.064,0.03,19.293,3.223,6.6
2025/11/28,16:45:08,9.67,0.064,0.03,19.264,3.203,6.6
2025/11/28,16:50:08,9.67,0.065,0.03,19.234,3.182,6.6
2025/11/28,16:55:08,9.66,0.063,0.03,19.204,3.160,6.6
2025/11/28,17:00:08,9.66,0.064,0.03,19.168,3.135,6.6
2025/11/28,17:05:08,9.66,0.064,0.03,19.133,3.111,6.6
2025/11/28,17:10:08,9.65,0.064,0.03,19.100,3.087,6.6
2025/11/28,17:15:08,9.65,0.062,0.03,19.063,3.061,6.6
2025/11/28,17:20:08,9.65,0.063,0.03,19.026,3.035,6.6
2025/11/28,17:25:08,9.64,0.063,0.03,18.990,3.009,6.6
2025/11/28,17:30:08,9.64,0.062,0.03,18.952,2.983,6.6
2025/11/28,17:35:08,9.63,0.062,0.03,18.910,2.954,6.6
2025/11/28,17:40:08,9.63,0.063,0.03,18.874,2.928,6.6
2025/11/28,17:45:08,9.63,0.063,0.03,18.833,2.899,6.6
2025/11/28,17:50:08,9.63,0.063,0.03,18.795,2.872,6.6
2025/11/28,17:55:08,9.63,0.062,0.03,18.750,2.841,6.6
2025/11/28,18:00:08,9.62,0.063,0.03,18.707,2.811,6.6
2025/11/28,18:05:08,9.63,0.063,0.03,18.664,2.780,6.6
2025/11/28,18:10:08,9.63,0.062,0.03,18.625,2.752,6.6
2025/11/28,18:15:08,9.63,0.062,0.03,18.583,2.723,6.6
2025/11/28,18:20:08,9.63,0.062,0.03,18.543,2.695,6.6
2025/11/28,18:25:08,9.63,0.063,0.03,18.505,2.669,6.6
2025/11/28,18:30:08,9.64,0.062,0.03,18.467,2.641,6.6
2025/11/28,18:35:08,9.63,0.062,0.03,18.427,2.613,6.6
2025/11/28,18:40:08,9.64,0.063,0.03,18.382,2.582,6.6
2025/11/28,18:45:08,9.64,0.064,0.03,18.351,2.560,6.6
2025/11/28,18:50:08,9.64,0.063,0.03,18.313,2.533,6.6
2025/11/28,18:55:08,9.65,0.063,0.03,18.275,2.507,6.6
2025/11/28,19:00:08,9.65,0.063,0.03,18.240,2.482,6.6
2025/11/28,19:05:08,9.65,0.064,0.03,18.208,2.459,6.6
2025/11/28,19:10:08,9.66,0.063,0.03,18.177,2.437,6.6
2025/11/28,19:15:08,9.66,0.064,0.03,18.143,2.413,6.6
2025/11/28,19:20:08,9.67,0.064,0.03,18.108,2.389,6.6
2025/11/28,19:25:08,9.68,0.065,0.03,18.079,2.368,6.6
2025/11/28,19:30:08,9.68,0.064,0.03,18.046,2.345,6.6
2025/11/28,19:35:08,9.68,0.064,0.03,18.015,2.323,6.6
2025/11/28,19:40:08,9.69,0.065,0.03,17.985,2.302,6.6
2025/11/28,19:45:08,9.69,0.064,0.03,17.948,2.276,6.6
2025/11/28,19:50:08,9.69,0.065,0.03,17.919,2.256,6.6
2025/11/28,19:55:08,9.69,0.065,0.03,17.886,2.233,6.6
2025/11/28,20:00:08,9.70,0.066,0.03,17.853,2.209,6.6
2025/11/28,20:05:08,9.70,0.066,0.03,17.826,2.190,6.6
2025/11/28,20:10:08,9.70,0.066,0.03,17.797,2.170,6.6
2025/11/28,20:15:08,9.71,0.066,0.03,17.765,2.147,6.6
2025/11/28,20:20:08,9.72,0.066,0.03,17.734,2.125,6.6
2025/11/28,20:25:08,9.72,0.067,0.03,17.706,2.106,6.6
2025/11/28,20:30:08,9.73,0.067,0.03,17.675,2.084,6.6
2025/11/28,20:35:08,9.74,0.068,0.03,17.639,2.059,6.6
2025/11/28,20:40:08,9.74,0.068,0.03,17.619,2.045,6.6
2025/11/28,20:45:08,9.74,0.067,0.03,17.594,2.027,6.6
2025/11/28,20:50:08,9.74,0.067,0.03,17.572,2.011,6.6
2025/11/28,20:55:08,9.75,0.067,0.03,17.548,1.995,6.6
2025/11/28,21:00:08,9.75,0.067,0.03,17.524,1.978,6.6
2025/11/28,21:05:08,9.76,0.067,0.03,17.503,1.963,6.6
2025/11/28,21:10:08,9.76,0.067,0.03,17.487,1.952,6.6
2025/11/28,21:15:08,9.77,0.068,0.03,17.470,1.940,6.6
2025/11/28,21:20:08,9.77,0.068,0.03,17.452,1.927,6.6
2025/11/28,21:25:08,9.77,0.068,0.03,17.438,1.917,6.6
2025/11/28,21:30:08,9.77,0.068,0.03,17.424,1.907,6.6
2025/11/28,21:35:08,9.77,0.068,0.03,17.413,1.900,6.6
2025/11/28,21:40:08,9.77,0.067,0.03,17.405,1.894,6.6
2025/11/28,21:45:08,9.77,0.068,0.03,17.407,1.895,6.6
2025/11/28,21:50:08,9.77,0.068,0.03,17.406,1.894,6.6
2025/11/28,21:55:08,9.77,0.067,0.03,17.417,1.902,6.6
2025/11/28,22:00:08,9.77,0.068,0.03,17.425,1.908,6.6
2025/11/28,22:05:08,9.77,0.068,0.03,17.443,1.921,6.6
2025/11/28,22:10:08,9.77,0.067,0.03,17.460,1.933,6.6
2025/11/28,22:15:08,9.77,0.067,0.03,17.479,1.946,6.6
2025/11/28,22:20:08,9.78,0.068,0.03,17.504,1.963,6.6
2025/11/28,22:25:08,9.77,0.067,0.03,17.527,1.980,6.6
2025/11/28,22:30:08,9.78,0.067,0.03,17.552,1.997,6.6
2025/11/28,22:35:08,9.78,0.067,0.03,17.576,2.014,6.6
2025/11/28,22:40:08,9.78,0.067,0.03,17.603,2.033,6.6
2025/11/28,22:45:08,9.78,0.067,0.03,17.632,2.054,6.6
2025/11/28,22:50:08,9.78,0.067,0.03,17.660,2.073,6.6
2025/11/28,22:55:08,9.78,0.067,0.03,17.689,2.094,6.6
2025/11/28,23:00:08,9.79,0.068,0.03,17.717,2.114,6.6
2025/11/28,23:05:08,9.78,0.067,0.03,17.750,2.137,6.6
2025/11/28,23:10:08,9.78,0.067,0.03,17.781,2.159,6.6
2025/11/28,23:15:08,9.78,0.067,0.03,17.816,2.183,6.6
2025/11/28,23:20:08,9.78,0.067,0.03,17.849,2.207,6.6
2025/11/28,23:25:08,9.78,0.067,0.03,17.885,2.232,6.6
2025/11/28,23:30:08,9.78,0.067,0.03,17.925,2.260,6.6
2025/11/28,23:35:08,9.79,0.067,0.03,17.965,2.288,6.6
2025/11/28,23:40:08,9.79,0.067,0.03,18.008,2.319,6.6
2025/11/28,23:45:08,9.79,0.067,0.03,18.054,2.350,6.6
2025/11/28,23:50:08,9.79,0.067,0.03,18.100,2.383,6.6
2025/11/28,23:55:08,9.79,0.068,0.03,18.146,2.415,6.6
2025/11/29,00:00:08,9.79,0.067,0.03,18.190,2.447,6.6
2025/11/29,00:05:08,9.79,0.068,0.03,18.237,2.479,6.6
2025/11/29,00:10:08,9.79,0.068,0.03,18.282,2.511,6.6
2025/11/29,00:15:08,9.79,0.067,0.03,18.325,2.542,6.6
2025/11/29,00:20:08,9.79,0.068,0.03,18.367,2.571,6.6
2025/11/29,00:25:08,9.79,0.068,0.03,18.406,2.599,6.6
2025/11/29,00:30:08,9.79,0.068,0.03,18.445,2.626,6.6
